  -1.43373359E-06   19.6075115    
  -1.44247588E-06   19.6461372    
  -1.45121805E-06   19.6837807    
  -1.45996034E-06   19.7204437    
  -1.46870264E-06   19.7561264    
  -1.47744493E-06   19.7908287    
  -1.48618722E-06   19.8245506    
  -1.49492951E-06   19.8572865    
  -1.50367168E-06   19.8890457    
  -1.51241409E-06   19.9198227    
  -1.52115638E-06   19.9496193    
  -1.52989867E-06   19.9784355    
  -1.53864096E-06   20.0062714    
  -1.54738314E-06   20.0331268    
  -1.55612543E-06   20.0589981    
  -1.56486772E-06   20.0838890    
  -1.57361001E-06   20.1077995    
  -1.58235230E-06   20.1307278    
  -1.59109447E-06   20.1526756    
  -1.59983676E-06   20.1736450    
  -1.60857905E-06   20.1936321    
  -1.61732135E-06   20.2126389    
  -1.62606375E-06   20.2306614    
  -1.63480593E-06   20.2477055    
  -1.64354822E-06   20.2637653    
  -1.65229051E-06   20.2788486    
  -1.66103280E-06   20.2929497    
  -1.66977509E-06   20.3060703    
  -1.67851738E-06   20.3182049    
  -1.68725956E-06   20.3293648    
  -1.69600185E-06   20.3395405    
  -1.70474414E-06   20.3487396    
  -1.71348643E-06   20.3569489    
  -1.72222872E-06   20.3641834    
  -1.73097089E-06   20.3704376    
  -1.73971330E-06   20.3757076    
  -1.74845559E-06   20.3799992    
  -1.75719788E-06   20.3833084    
  -1.76594017E-06   20.3856392    
  -1.77468235E-06   20.3869839    
  -1.78342464E-06   20.3873520    
  -1.79216693E-06   20.3867378    
  -1.80090922E-06   20.3851376    
  -1.80965151E-06   20.3825645    
  -1.81839380E-06   20.3790073    
  -1.82713597E-06   20.3744698    
  -1.83587827E-06   20.3689518    
  -1.84462056E-06   20.3624477    
  -1.85336285E-06   20.3549671    
  -1.86210514E-06   20.3465061    
  -1.87084731E-06   20.3370609    
  -1.87958960E-06   20.3266354    
  -1.88833189E-06   20.3152313    
  -1.89707418E-06   20.3028469    
  -1.90581670E-06   20.2894783    
  -1.91455888E-06   20.2751293    
  -1.92330117E-06   20.2597980    
  -1.93204346E-06   20.2434883    
  -1.94078575E-06   20.2261963    
  -1.94952804E-06   20.2079220    
  -1.95827033E-06   20.1886692    
  -1.96701262E-06   20.1684380    
  -1.97575491E-06   20.1472225    
  -1.98449698E-06   20.1250248    
  -1.99323927E-06   20.1018467    
  -2.00198156E-06   20.0776882    
  -2.01072385E-06   20.0525513    
  -2.01946614E-06   20.0264263    
  -2.02820843E-06   19.9993248    
  -2.03695072E-06   19.9712448    
  -2.04569301E-06   19.9421825    
  -2.05443530E-06   19.9121399    
  -2.06317759E-06   19.8811111    
  -2.07191988E-06   19.8491039    
  -2.08066194E-06   19.8161182    
  -2.08940423E-06   19.7821465    
  -2.09814652E-06   19.7472000    
  -2.10688881E-06   19.7112694    
  -2.11563110E-06   19.6743584    
  -2.12437340E-06   19.6364670    
  -2.13311591E-06   19.5975933    
  -2.14185820E-06   19.5577335    
  -2.15060049E-06   19.5169010    
  -2.15934278E-06   19.4750843    
  -2.16808485E-06   19.4322834    
  -2.17682714E-06   19.3885078    
  -2.18556943E-06   19.3437481    
  -2.19431172E-06   19.2980099    
  -2.20305401E-06   19.2512894    
  -2.21179630E-06   19.2035828    
  -2.22053859E-06   19.1549015    
  -2.22928088E-06   19.1052361    
  -2.23802317E-06   19.0545883    
  -2.24676546E-06   19.0029640    
  -2.25550775E-06   18.9503555    
  -2.26424982E-06   18.8967705    
  -2.27299211E-06   18.8422012    
  -2.28173440E-06   18.7866478    
  -2.29047669E-06   18.7301178    
  -2.29921898E-06   18.6726036    
  -2.30796127E-06   18.6141090    
  -2.31670356E-06   18.5546341    
  -2.32544585E-06   18.4941826    
  -2.33418814E-06   18.4327469    
  -2.34293043E-06   18.3703270    
  -2.35167272E-06   18.3069305    
  -2.36041501E-06   18.2425461    
  -2.36915730E-06   18.1771851    
  -2.37789959E-06   18.1108475    
  -2.38664188E-06   18.0435219    
  -2.39538417E-06   17.9752197    
  -2.40412646E-06   17.9059372    
  -2.41286875E-06   17.8356705    
  -2.42161104E-06   17.7644272    
  -2.43035333E-06   17.6921959    
  -2.43909562E-06   17.6189880    
  -2.44783769E-06   17.5447998    
  -2.45657998E-06   17.4696274    
  -2.46532227E-06   17.3934784    
  -2.47406456E-06   17.3163452    
  -2.48280685E-06   17.2382317    
  -2.49154914E-06   17.1591377    
  -2.50029143E-06   17.0790596    
  -2.50903372E-06   16.9980049    
  -2.51777601E-06   16.9159698    
  -2.52651830E-06   16.8329468    
  -2.53526036E-06   16.7489510    
  -2.54400265E-06   16.6639671    
  -2.55274495E-06   16.5780106    
  -2.56148724E-06   16.4910660    
  -2.57022953E-06   16.4031410    
  -2.57897204E-06   16.3142357    
  -2.58771433E-06   16.2243500    
  -2.59645662E-06   16.1334839    
  -2.60519892E-06   16.0416336    
  -2.61394121E-06   15.9488068    
  -2.62268350E-06   15.8549995    
  -2.63142556E-06   15.7602081    
  -2.64016785E-06   15.6644363    
  -2.64891014E-06   15.5676842    
  -2.65765243E-06   15.4699516    
  -2.66639472E-06   15.3712349    
  -2.67513701E-06   15.2715378    
  -2.68387930E-06   15.1708641    
  -2.69262159E-06   15.0692062    
  -2.70136388E-06   14.9665680    
  -2.71010617E-06   14.8629494    
  -2.71884824E-06   14.7583466    
  -2.72759053E-06   14.6527672    
  -2.73633282E-06   14.5462074    
  -2.74507511E-06   14.4386597    
  -2.75381740E-06   14.3301353    
  -2.76255969E-06   14.2206306    
  -2.77130198E-06   14.1101456    
  -2.78004427E-06   13.9986801    
  -2.78878656E-06   13.8862267    
  -2.79752885E-06   13.7728004    
  -2.80627114E-06   13.6583862    
  -2.81501343E-06   13.5429955    
  -2.82375572E-06   13.4266205    
  -2.83249801E-06   13.3092728    
  -2.84124030E-06   13.1909332    
  -2.84998259E-06   13.0716171    
  -2.85872488E-06   12.9513245    
  -2.86746717E-06   12.8300476    
  -2.87620946E-06   12.7077904    
  -2.88495175E-06   12.5845490    
  -2.89369405E-06   12.4603271    
  -2.90243611E-06   12.3351250    
  -2.91117840E-06   12.2089424    
  -2.91992069E-06   12.0817795    
  -2.92866298E-06   11.9536400    
  -2.93740527E-06   11.8245087    
  -2.94614756E-06   11.6944008    
  -2.95488985E-06   11.5633202    
  -2.96363214E-06   11.4312439    
  -2.97237443E-06   11.2982025    
  -2.98111672E-06   11.1641693    
  -2.98985901E-06   11.0291519    
  -2.99860108E-06   10.8931656    
  -3.00734337E-06   10.7561913    
  -3.01608566E-06   10.6182442    
  -3.02482817E-06   10.4792976    
  -3.03357047E-06   10.3393822    
  -3.04231276E-06   10.1984825    
  -3.05105505E-06   10.0566101    
  -3.05979734E-06   9.91374588    
  -3.06853963E-06   9.76990509    
  -3.07728192E-06   9.62508774    
  -3.08602398E-06   9.47927856    
  -3.09476627E-06   9.33250427    
  -3.10350856E-06   9.18473816    
  -3.11225085E-06   9.03599167    
  -3.12099314E-06   8.88626480    
  -3.12973543E-06   8.73555756    
  -3.13847772E-06   8.58386612    
  -3.14722001E-06   8.43119812    
  -3.15596230E-06   8.27754593    
  -3.16470459E-06   8.12291718    
  -3.17344688E-06   7.96730042    
  -3.18218895E-06   7.81070709    
  -3.19093124E-06   7.65313721    
  -3.19967353E-06   7.49458313    
  -3.20841582E-06   7.33503723    
  -3.21715811E-06   7.17453003    
  -3.22590040E-06   7.01303101    
  -3.23464269E-06   6.85055542    
  -3.24338498E-06   6.68708801    
  -3.25212750E-06   6.52264404    
  -3.26086979E-06   6.35722351    
  -3.26961185E-06   6.19081879    
  -3.27835414E-06   6.02342987    
  -3.28709643E-06   5.85506439    
  -3.29583872E-06   5.68572998    
  -3.30458101E-06   5.51539612    
  -3.31332330E-06   5.34409332    
  -3.32206560E-06   5.17179871    
  -3.33080789E-06   4.99851990    
  -3.33955018E-06   4.82427979    
  -3.34829247E-06   4.64904785    
  -3.35703476E-06   4.47282410    
  -3.36577682E-06   4.29563904    
  -3.37451911E-06   4.11746216    
  -3.38326140E-06   3.93830109    
  -3.39200369E-06   3.75816345    
  -3.40074598E-06   3.57704926    
  -3.40948827E-06   3.39495850    
  -3.41823056E-06   3.21186829    
  -3.42697285E-06   3.02780151    
  -3.43571514E-06   2.84276581    
  -3.44445743E-06   2.65673828    
  -3.45319972E-06   2.46974182    
  -3.46194179E-06   2.28175354    
  -3.47068431E-06   2.09278107    
  -3.47942660E-06   1.90283203    
  -3.48816889E-06   1.71190643    
  -3.49691118E-06   1.51999664    
  -3.50565324E-06   1.32711029    
  -3.51439576E-06   1.13323212    
  -3.52313782E-06  0.938385010    
  -3.53188034E-06  0.742553711    
  -3.54062240E-06  0.545738220    
  -3.54936469E-06  0.347938538    
  -3.55810676E-06  0.149162292    
  -3.56684927E-06  -5.05905151E-02
